# In-plane momentum (1/um), PSD (a.u.)
2.187805123959932189e+03,1.833677491050336528e+02
2.189061761021367602e+03,1.837382490612205288e+02
2.190318398082803924e+03,1.847722282765623731e+02
2.191575035144239337e+03,1.888389768915598381e+02
2.192831672205675659e+03,1.913315538907761493e+02
2.194088309267111526e+03,1.947298272128683436e+02
2.195344946328547394e+03,2.008881542379232030e+02
2.196601583389983261e+03,2.072609666548117673e+02
2.197858220451419584e+03,2.100538046933598082e+02
2.199114857512854996e+03,2.155590055248103170e+02
2.200371494574291319e+03,2.218560687346476072e+02
2.201628131635727186e+03,2.280397856816287288e+02
2.202884768697163054e+03,2.335282741257804844e+02
2.204141405758598921e+03,2.367370024834918070e+02
2.205398042820034789e+03,2.432691075375303740e+02
2.206654679881470656e+03,2.458632169838726895e+02
2.207911316942906524e+03,2.473733576471786080e+02
2.209167954004342391e+03,2.461737870837233402e+02
2.210424591065778259e+03,2.450889005706192449e+02
2.211681228127214581e+03,2.438748400573085746e+02
2.212937865188649994e+03,2.406547946162419009e+02
2.214194502250086316e+03,2.402266594317869988e+02
2.215451139311522184e+03,2.342005079186479293e+02
2.216707776372958051e+03,2.252947660379717831e+02
2.217964413434393919e+03,2.203469065497710915e+02
2.219221050495829786e+03,2.169414586492165427e+02
2.220477687557265654e+03,2.094808373956377352e+02
2.221734324618701976e+03,2.068004258423523254e+02
2.222990961680137389e+03,2.002453213586811671e+02
2.224247598741573711e+03,1.937475607805934601e+02
2.225504235803009578e+03,1.887506586379683711e+02
2.226760872864445446e+03,1.854704859373405839e+02
2.228017509925881313e+03,1.827033555143259207e+02
2.229274146987317181e+03,1.774260339821724415e+02
2.230530784048753048e+03,1.782639002978611131e+02
2.231787421110188916e+03,1.773763046293087484e+02
2.233044058171624783e+03,1.820463002620770112e+02
2.234300695233060651e+03,1.830033077984489864e+02
2.235557332294496973e+03,1.820639523083571305e+02
2.236813969355932386e+03,1.914309837675553752e+02
2.238070606417368708e+03,1.951611412806827843e+02
2.239327243478804576e+03,1.999276917351172074e+02
2.240583880540240443e+03,2.033993569155762771e+02
2.241840517601676311e+03,2.111869021008548089e+02
2.243097154663112633e+03,2.178233725544374124e+02
2.244353791724548046e+03,2.211738569563764543e+02
2.245610428785984368e+03,2.266281492511058957e+02
2.246867065847419781e+03,2.269621472315894550e+02
2.248123702908856103e+03,2.310688514414715655e+02
2.249380339970291971e+03,2.363893149700348886e+02
2.250636977031727838e+03,2.353850356236056030e+02
2.251893614093163706e+03,2.357355794610855924e+02
2.253150251154599573e+03,2.335498343318809873e+02
2.254406888216035441e+03,2.337374049768110638e+02
2.255663525277471308e+03,2.317388638704704817e+02
2.256920162338907630e+03,2.253908945530580752e+02
2.258176799400343043e+03,2.217080604400181585e+02
2.259433436461779365e+03,2.181977669174987113e+02
2.260690073523214778e+03,2.121397147219389865e+02
2.261946710584651100e+03,2.046785278890700113e+02
2.263203347646086968e+03,1.981218879632270955e+02
2.264459984707522835e+03,1.956130477522824833e+02
2.265716621768958703e+03,1.887195845933323426e+02
2.266973258830395025e+03,1.818119914103353949e+02
2.268229895891830438e+03,1.833515214832891900e+02
2.269486532953266760e+03,1.785129495783732523e+02
2.270743170014702628e+03,1.758761737392332805e+02
2.271999807076138495e+03,1.744832408948613249e+02
2.273256444137574363e+03,1.738960012755291018e+02
2.274513081199010230e+03,1.747311626345120317e+02
2.275769718260446098e+03,1.757980494550964465e+02
2.277026355321881965e+03,1.816020286619995261e+02
2.278282992383317833e+03,1.874940468911514699e+02
2.279539629444753700e+03,1.881529005836997328e+02
2.280796266506190022e+03,1.941658973168958937e+02
2.282052903567625435e+03,1.997346042656857321e+02
2.283309540629061757e+03,2.052660324084075683e+02
2.284566177690497625e+03,2.109016896989162717e+02
2.285822814751933493e+03,2.149287129220867598e+02
2.287079451813369360e+03,2.172184999857423406e+02
2.288336088874805228e+03,2.277266481940115739e+02
2.289592725936241095e+03,2.263422214250063575e+02
2.290849362997677417e+03,2.291321433189491188e+02
2.292106000059112830e+03,2.280981787630889812e+02
2.293362637120549152e+03,2.297055336207931191e+02
2.294619274181985020e+03,2.298237297233206675e+02
2.295875911243420887e+03,2.293103118977134613e+02
2.297132548304856755e+03,2.272767396637429442e+02
2.298389185366292622e+03,2.230220504471471088e+02
2.299645822427728490e+03,2.190678203382011588e+02
2.300902459489164357e+03,2.160100634000313562e+02
2.302159096550600225e+03,2.089352803382897719e+02
2.303415733612036092e+03,2.058585785689909926e+02
2.304672370673472415e+03,1.984349135325514624e+02
2.305929007734907827e+03,1.930871982056191314e+02
2.307185644796344150e+03,1.878149134755491332e+02
2.308442281857780017e+03,1.841659619021206993e+02
2.309698918919215885e+03,1.806614046126788935e+02
2.310955555980651752e+03,1.778437529035357443e+02
2.312212193042088074e+03,1.765216040329987379e+02
2.313468830103523487e+03,1.761543786860679859e+02
2.314725467164959809e+03,1.750656044722901186e+02
2.315982104226395222e+03,1.749514966909654277e+02
2.317238741287831544e+03,1.790464179046706477e+02
2.318495378349267412e+03,1.783522742001439383e+02
2.319752015410703279e+03,1.844713175237949656e+02
2.321008652472139147e+03,1.863900139138377483e+02
2.322265289533575015e+03,1.926514263220049656e+02
2.323521926595010882e+03,1.971995497158389412e+02
2.324778563656446750e+03,1.979834749541614940e+02
2.326035200717883072e+03,2.104270595324941553e+02
2.327291837779318485e+03,2.119874178770359094e+02
2.328548474840754807e+03,2.132798793519169749e+02
2.329805111902190220e+03,2.172981651806750563e+02
2.331061748963626542e+03,2.168421823870815501e+02
2.332318386025062409e+03,2.226943337545431234e+02
2.333575023086498277e+03,2.244056629401258931e+02
2.334831660147934144e+03,2.279407920133070888e+02
2.336088297209370467e+03,2.244990444936273946e+02
2.337344934270805879e+03,2.209964378490699346e+02
2.338601571332242202e+03,2.213593505538706836e+02
2.339858208393678069e+03,2.165876560840784464e+02
2.341114845455113937e+03,2.149384896612538114e+02
2.342371482516549804e+03,2.098693316154211743e+02
2.343628119577985672e+03,2.073583049268719947e+02
2.344884756639421539e+03,2.017512996687191844e+02
2.346141393700857407e+03,1.953018994973548104e+02
2.347398030762293274e+03,1.926810293209308895e+02
2.348654667823729142e+03,1.837583200317860417e+02
2.349911304885165464e+03,1.818333988792983007e+02
2.351167941946600877e+03,1.767012565742167567e+02
2.352424579008037199e+03,1.749755017149015544e+02
2.353681216069473066e+03,1.725878375971026344e+02
2.354937853130908934e+03,1.694823912373352925e+02
2.356194490192344801e+03,1.691000911628449330e+02
2.357451127253780669e+03,1.695441680109054516e+02
2.358707764315216536e+03,1.694214081227686108e+02
2.359964401376652859e+03,1.724401288655423912e+02
2.361221038438088272e+03,1.759276510174767338e+02
2.362477675499524594e+03,1.782161273221986164e+02
2.363734312560960461e+03,1.824379797737040292e+02
2.364990949622396329e+03,1.885932824226213995e+02
2.366247586683832196e+03,1.935363611529264745e+02
2.367504223745268064e+03,1.983911350771038542e+02
2.368760860806703931e+03,2.049318245227998432e+02
2.370017497868139799e+03,2.078424068007064420e+02
2.371274134929575666e+03,2.130474843991806040e+02
2.372530771991011534e+03,2.145563003966926203e+02
2.373787409052447856e+03,2.203960013652965415e+02
2.375044046113883269e+03,2.196434759779485262e+02
2.376300683175319591e+03,2.192031784785579305e+02
2.377557320236755459e+03,2.189440274996979667e+02
2.378813957298191326e+03,2.213838008553858003e+02
2.380070594359627194e+03,2.184214030144441949e+02
2.381327231421063516e+03,2.165880178767354209e+02
2.382583868482498929e+03,2.127747201986489642e+02
2.383840505543935251e+03,2.106315630770721441e+02
2.385097142605370664e+03,2.037563029018656664e+02
2.386353779666806986e+03,2.000310062410927969e+02
2.387610416728242853e+03,1.927953757872664085e+02
2.388867053789678721e+03,1.871731229833225711e+02
2.390123690851114588e+03,1.860415743611240202e+02
2.391380327912550456e+03,1.778711909743439037e+02
2.392636964973986323e+03,1.739622807668946507e+02
2.393893602035422191e+03,1.700591027571585698e+02
2.395150239096858513e+03,1.691425935510829959e+02
2.396406876158293926e+03,1.661262030288072538e+02
2.397663513219730248e+03,1.673694097162600372e+02
2.398920150281165661e+03,1.653067126882032198e+02
2.400176787342601983e+03,1.664155214669757470e+02
2.401433424404037851e+03,1.682151322138513478e+02
2.402690061465473718e+03,1.712369701299454050e+02
2.403946698526909586e+03,1.739717634451540675e+02
2.405203335588345908e+03,1.779333980537691389e+02
2.406459972649781321e+03,1.800377248929613643e+02
2.407716609711217643e+03,1.868914967871680517e+02
2.408973246772653511e+03,1.921979539598522138e+02
2.410229883834089378e+03,1.992382861381616124e+02
2.411486520895525246e+03,2.008953976988755699e+02
2.412743157956961113e+03,2.091581442527910610e+02
2.413999795018396981e+03,2.070316389870042997e+02
2.415256432079832848e+03,2.116772038755574670e+02
2.416513069141268716e+03,2.168056031259047245e+02
2.417769706202704583e+03,2.199193639957025823e+02
2.419026343264140905e+03,2.179451218182346963e+02
2.420282980325576318e+03,2.203175790401154188e+02
2.421539617387012640e+03,2.185901077191672073e+02
2.422796254448448508e+03,2.143600171313929934e+02
2.424052891509884375e+03,2.118536376341730545e+02
2.425309528571320243e+03,2.079190782318475215e+02
2.426566165632756565e+03,2.074413315012877774e+02
2.427822802694191978e+03,2.031995504293397516e+02
2.429079439755628300e+03,1.968558818499432448e+02
2.430336076817063713e+03,1.940868203671214474e+02
2.431592713878500035e+03,1.885031362080851807e+02
2.432849350939935903e+03,1.859256428539690091e+02
2.434105988001371770e+03,1.803024941450955225e+02
2.435362625062807638e+03,1.781235812182934524e+02
2.436619262124243505e+03,1.741378260904178603e+02
2.437875899185679373e+03,1.729120287547947328e+02
2.439132536247115240e+03,1.705381378896945250e+02
2.440389173308551563e+03,1.696607195963444497e+02
2.441645810369986975e+03,1.706189778965172366e+02
2.442902447431423298e+03,1.738501234412220526e+02
2.444159084492858710e+03,1.738207514387891024e+02
2.445415721554295033e+03,1.747352814226995008e+02
2.446672358615730900e+03,1.790625383282712448e+02
2.447928995677166768e+03,1.804762613913244991e+02
2.449185632738602635e+03,1.873965129132803042e+02
2.450442269800038957e+03,1.898957071633945475e+02
2.451698906861474370e+03,1.976841949481610925e+02
2.452955543922910692e+03,1.977174376838979128e+02
2.454212180984346560e+03,2.013852045110403424e+02
2.455468818045782427e+03,2.057295056569558653e+02
2.456725455107218295e+03,2.077931396342707728e+02
2.457982092168654162e+03,2.104972052562299609e+02
2.459238729230090030e+03,2.126539728691871858e+02
2.460495366291525897e+03,2.118964490368172733e+02
2.461752003352961765e+03,2.149533401003532447e+02
2.463008640414397632e+03,2.125473846997256260e+02
2.464265277475833955e+03,2.129578879694242346e+02
2.465521914537269367e+03,2.084287079506175644e+02
2.466778551598705690e+03,2.061082407312252940e+02
2.468035188660141557e+03,2.023945896297894365e+02
2.469291825721577425e+03,1.982734683324855212e+02
2.470548462783013292e+03,1.955710302006461063e+02
2.471805099844449160e+03,1.875755185396438378e+02
2.473061736905885027e+03,1.847295704044585705e+02
2.474318373967321349e+03,1.828615098867335007e+02
2.475575011028756762e+03,1.778295383404997949e+02
2.476831648090193084e+03,1.748448066097209619e+02
2.478088285151628952e+03,1.738193820223351338e+02
2.479344922213064820e+03,1.742685685312658563e+02
2.480601559274500687e+03,1.751822651592394493e+02
2.481858196335936555e+03,1.704514122071533109e+02
2.483114833397372422e+03,1.738948758706651461e+02
2.484371470458808290e+03,1.733333526492966712e+02
2.485628107520244157e+03,1.761625446184434622e+02
2.486884744581680025e+03,1.803048292765821259e+02
2.488141381643116347e+03,1.828032668250714039e+02
2.489398018704551760e+03,1.867021057070614916e+02
2.490654655765988082e+03,1.890482474647460833e+02
2.491911292827423949e+03,1.928573915619090542e+02
2.493167929888859817e+03,1.984921113799118473e+02
2.494424566950295684e+03,1.989928514867468436e+02
2.495681204011732007e+03,2.026132372307211540e+02
2.496937841073167419e+03,2.056680476431934324e+02
2.498194478134603742e+03,2.082514694766100831e+02
2.499451115196039154e+03,2.095475477949762535e+02
2.500707752257475477e+03,2.094103329143244707e+02
2.501964389318911344e+03,2.137371168170433293e+02
2.503221026380347212e+03,2.112481187476613798e+02
2.504477663441783079e+03,2.099278364258123872e+02
2.505734300503218947e+03,2.092870936136251601e+02
2.506990937564654814e+03,2.088797589323420425e+02
2.508247574626090682e+03,2.033771606177816693e+02
2.509504211687527004e+03,2.003732757250828911e+02
2.510760848748962417e+03,2.014834852619230787e+02
2.512017485810398739e+03,1.964084070467263246e+02
2.513274122871834152e+03,1.923970187810350865e+02
2.514530759933270474e+03,1.873435033000288001e+02
2.515787396994706342e+03,1.844539451246123178e+02
2.517044034056142209e+03,1.784576249622800503e+02
2.518300671117578077e+03,1.766711983904693000e+02
2.519557308179014399e+03,1.738513706588928187e+02
2.520813945240449812e+03,1.684256119437191614e+02
2.522070582301886134e+03,1.687819127056803268e+02
2.523327219363322001e+03,1.716094774933451674e+02
2.524583856424757869e+03,1.712930108196633512e+02
2.525840493486193736e+03,1.699313194551142772e+02
2.527097130547629604e+03,1.723845718112045233e+02
2.528353767609065471e+03,1.745980653050633862e+02
2.529610404670501339e+03,1.751186404276351425e+02
2.530867041731937206e+03,1.790856558898162803e+02
2.532123678793373074e+03,1.832106996315343395e+02
2.533380315854809396e+03,1.867957875051586427e+02
2.534636952916244809e+03,1.878435634348158203e+02
2.535893589977681131e+03,1.937060453898228047e+02
2.537150227039116999e+03,1.985326335531509301e+02
2.538406864100552866e+03,2.025092925773053878e+02
2.539663501161988734e+03,2.041767741904922104e+02
2.540920138223424601e+03,2.089034507688618305e+02
2.542176775284860469e+03,2.070608916870897644e+02
2.543433412346296791e+03,2.088005053281127346e+02
2.544690049407732204e+03,2.087423182846767702e+02
2.545946686469168526e+03,2.066360192469892638e+02
2.547203323530604393e+03,2.057175211560503669e+02
2.548459960592040261e+03,2.042941848057728009e+02
2.549716597653476128e+03,2.029323328361003291e+02
2.550973234714911996e+03,1.991330980727114479e+02
2.552229871776347863e+03,1.959492786744255852e+02
2.553486508837783731e+03,1.918807969665523672e+02
2.554743145899219599e+03,1.897925167988733222e+02
2.555999782960655466e+03,1.839401122407258811e+02
2.557256420022091788e+03,1.804821317350381378e+02
2.558513057083527201e+03,1.766506493235116295e+02
2.559769694144963523e+03,1.734779192515812554e+02
2.561026331206399391e+03,1.707532421760867294e+02
2.562282968267835258e+03,1.688254612225275650e+02
2.563539605329271126e+03,1.660746886234856277e+02
2.564796242390707448e+03,1.682564680003590638e+02
2.566052879452142861e+03,1.673685471606066528e+02
2.567309516513579183e+03,1.666570020463358617e+02
2.568566153575014596e+03,1.690166545966550871e+02
2.569822790636450918e+03,1.741326876017014058e+02
2.571079427697886786e+03,1.726773865568452209e+02
2.572336064759322653e+03,1.797820988814007990e+02
2.573592701820758521e+03,1.827458364112485754e+02
2.574849338882194388e+03,1.867512551488168810e+02
2.576105975943630256e+03,1.906045867568096810e+02
2.577362613005066123e+03,1.946625291525194541e+02
2.578619250066502445e+03,1.976568202878681575e+02
2.579875887127937858e+03,2.039302746021230348e+02
2.581132524189374180e+03,2.054093338420139219e+02
2.582389161250809593e+03,2.099492868337954405e+02
2.583645798312245915e+03,2.108081996070449122e+02
2.584902435373681783e+03,2.134687878576509661e+02
2.586159072435117650e+03,2.142466154719313636e+02
2.587415709496553518e+03,2.145614227289019880e+02
2.588672346557989840e+03,2.150786728167523734e+02
2.589928983619425253e+03,2.123919042049118104e+02
2.591185620680861575e+03,2.160270741106585035e+02
2.592442257742297443e+03,2.095394407568183226e+02
2.593698894803733310e+03,2.051306403724227891e+02
2.594955531865169178e+03,1.999315735578524311e+02
2.596212168926605045e+03,2.009079483205767929e+02
2.597468805988040913e+03,1.943120265255772949e+02
2.598725443049476780e+03,1.954095129440243852e+02
2.599982080110912648e+03,1.888057735807665551e+02
2.601238717172348515e+03,1.889691784245528652e+02
2.602495354233784838e+03,1.833841881467019448e+02
2.603751991295220250e+03,1.784294294069336502e+02
2.605008628356656573e+03,1.809555787334328727e+02
2.606265265418092440e+03,1.790895168637786981e+02
2.607521902479528308e+03,1.752818823593804041e+02
2.608778539540964175e+03,1.794772198807798986e+02
2.610035176602400043e+03,1.779027596702134133e+02
2.611291813663835910e+03,1.786067522720950933e+02
2.612548450725272232e+03,1.836128622488121209e+02
2.613805087786707645e+03,1.854820944350718719e+02
2.615061724848143967e+03,1.866787332396047816e+02
2.616318361909579835e+03,1.922519223605072227e+02
2.617574998971015702e+03,1.982765372936118240e+02
2.618831636032451570e+03,1.972295622683739964e+02
2.620088273093887437e+03,2.017629752880008880e+02
2.621344910155323305e+03,2.075694096764935637e+02
2.622601547216759172e+03,2.102343953607618516e+02
2.623858184278195040e+03,2.109945524723119377e+02
2.625114821339630907e+03,2.142854520179378994e+02
2.626371458401067230e+03,2.157529837423504659e+02
2.627628095462502642e+03,2.144032231510098825e+02
2.628884732523938965e+03,2.145605193230408645e+02
2.630141369585374832e+03,2.150717781015972889e+02
2.631398006646810700e+03,2.142676714149207271e+02
2.632654643708246567e+03,2.136832351291370742e+02
2.633911280769682890e+03,2.102906274973873337e+02
2.635167917831118302e+03,2.065853055335752799e+02
2.636424554892554625e+03,2.028061167253290478e+02
2.637681191953990037e+03,2.015641032900311416e+02
2.638937829015426360e+03,1.976165486974715861e+02
2.640194466076862227e+03,1.944769170646831924e+02
2.641451103138298095e+03,1.920365544291439335e+02
2.642707740199733962e+03,1.885084674562669136e+02
2.643964377261169830e+03,1.895817358784414637e+02
2.645221014322605697e+03,1.836071459498222680e+02
2.646477651384041565e+03,1.838260986383014028e+02
2.647734288445477887e+03,1.837462921716632991e+02
2.648990925506913300e+03,1.821452189858814847e+02
2.650247562568349622e+03,1.841773613330200021e+02
2.651504199629785035e+03,1.857015474124704895e+02
2.652760836691221357e+03,1.835154066554360099e+02
2.654017473752657224e+03,1.883591168980058796e+02
2.655274110814093092e+03,1.903227639245334615e+02
2.656530747875528959e+03,1.925037986469970406e+02
2.657787384936965282e+03,1.923788611933154868e+02
2.659044021998400694e+03,1.957827864153681787e+02
2.660300659059837017e+03,1.991287218863970736e+02
2.661557296121272884e+03,2.000514092689047061e+02
2.662813933182708752e+03,2.065777985599031581e+02
2.664070570244144619e+03,2.064420361031538960e+02
2.665327207305580487e+03,2.092460567229987021e+02
2.666583844367016354e+03,2.111668539203502917e+02
2.667840481428452222e+03,2.150425399485177138e+02
2.669097118489888089e+03,2.131365453596569637e+02
2.670353755551323957e+03,2.142059033150121365e+02
2.671610392612760279e+03,2.108667337472268173e+02
2.672867029674195692e+03,2.106070837083894673e+02
2.674123666735632014e+03,2.105618826723317056e+02
2.675380303797067882e+03,2.055878318689964317e+02
2.676636940858503749e+03,2.068647034589199905e+02
2.677893577919939617e+03,2.024106669505705156e+02
2.679150214981375484e+03,1.999240370885691505e+02
2.680406852042811352e+03,1.965507411519955383e+02
2.681663489104247674e+03,1.947087445644146158e+02
2.682920126165683087e+03,1.918486688499958177e+02
2.684176763227119409e+03,1.875605475656977319e+02
2.685433400288555276e+03,1.840560882414216337e+02
2.686690037349991144e+03,1.837961128929950974e+02
2.687946674411427011e+03,1.817819614278549238e+02
2.689203311472862879e+03,1.805258519635969776e+02
2.690459948534298746e+03,1.769834867837464856e+02
2.691716585595734614e+03,1.771931504470404093e+02
2.692973222657170481e+03,1.777052233775631294e+02
2.694229859718606349e+03,1.765503364840386951e+02
2.695486496780042671e+03,1.766948295026682558e+02
2.696743133841478084e+03,1.782698671775505943e+02
2.697999770902914406e+03,1.820730253241546279e+02
2.699256407964350274e+03,1.837256762104670429e+02
2.700513045025786141e+03,1.868874815975630099e+02
2.701769682087222009e+03,1.868266476238779319e+02
2.703026319148658331e+03,1.904748766913858731e+02
2.704282956210093744e+03,1.954080916724169867e+02
2.705539593271530066e+03,1.970157729863516920e+02
2.706796230332965479e+03,2.009516546923019291e+02
2.708052867394401801e+03,2.043799403640829837e+02
2.709309504455837669e+03,2.038935370197822863e+02
2.710566141517273536e+03,2.047496978775440368e+02
2.711822778578709404e+03,2.054593046073777032e+02
2.713079415640145271e+03,2.051369928899157458e+02
2.714336052701581139e+03,2.055692788095986145e+02
2.715592689763017006e+03,2.029304177713065087e+02
2.716849326824453328e+03,2.033876067588134049e+02
2.718105963885888741e+03,1.990747103719066047e+02
2.719362600947325063e+03,2.001681320830178947e+02
2.720619238008760476e+03,1.947112501326623715e+02
2.721875875070196798e+03,1.924771156267568415e+02
2.723132512131632666e+03,1.874824666180649615e+02
2.724389149193068533e+03,1.853310084372495510e+02
2.725645786254504401e+03,1.844574693446485298e+02
2.726902423315940723e+03,1.817390141889804909e+02
2.728159060377376136e+03,1.797775893540605523e+02
2.729415697438812458e+03,1.771168658753814213e+02
2.730672334500248326e+03,1.757890496619334044e+02
2.731928971561684193e+03,1.758790899307155939e+02
2.733185608623120061e+03,1.743141635143908559e+02
2.734442245684555928e+03,1.713389498406346831e+02
2.735698882745991796e+03,1.717737812922812850e+02
2.736955519807427663e+03,1.740735214089031615e+02
2.738212156868863531e+03,1.747776030220309735e+02
2.739468793930299398e+03,1.760459012546525059e+02
2.740725430991735720e+03,1.773585258832535771e+02
2.741982068053171133e+03,1.783324631945801571e+02
2.743238705114607455e+03,1.810088225633632817e+02
2.744495342176043323e+03,1.860443712915113395e+02
2.745751979237479190e+03,1.857672782404773102e+02
2.747008616298915058e+03,1.862594032464711518e+02
2.748265253360351380e+03,1.901889966102244216e+02
2.749521890421786793e+03,1.912076246884812747e+02
2.750778527483223115e+03,1.941882709069960526e+02
2.752035164544658528e+03,1.920628241910823988e+02
2.753291801606094850e+03,1.943700964417153614e+02
2.754548438667530718e+03,1.927945484715732221e+02
2.755805075728966585e+03,1.896277882286707381e+02
2.757061712790402453e+03,1.917532297997282740e+02
2.758318349851838320e+03,1.892107418953380602e+02
2.759574986913274188e+03,1.887749979122052366e+02
2.760831623974710055e+03,1.835945111758416317e+02
2.762088261036146378e+03,1.832221415032491052e+02
2.763344898097581790e+03,1.799167989561136665e+02
2.764601535159018113e+03,1.755343548047505351e+02
2.765858172220453525e+03,1.733525298171465749e+02
2.767114809281889848e+03,1.695804151450902282e+02
2.768371446343325715e+03,1.665514269451581129e+02
2.769628083404761583e+03,1.653996380967439563e+02
2.770884720466197450e+03,1.645406774556261098e+02
2.772141357527633772e+03,1.643463476120683424e+02
2.773397994589069185e+03,1.645245054010255785e+02
2.774654631650505507e+03,1.654575772392502984e+02
2.775911268711941375e+03,1.652655942458260370e+02
2.777167905773377242e+03,1.660106007244181399e+02
2.778424542834813110e+03,1.686115570252743794e+02
2.779681179896248977e+03,1.733388693766857784e+02
2.780937816957684845e+03,1.755623031028718231e+02
2.782194454019120712e+03,1.773458556975179476e+02
2.783451091080556580e+03,1.793491054188722842e+02
2.784707728141992447e+03,1.838343706336218872e+02
2.785964365203428770e+03,1.868875452167257265e+02
2.787221002264864183e+03,1.900674636811185110e+02
2.788477639326300505e+03,1.912877425978339829e+02
2.789734276387736372e+03,1.933432941882167597e+02
2.790990913449172240e+03,1.946341606441811791e+02
2.792247550510608107e+03,1.985608465332896628e+02
2.793504187572043975e+03,1.998113904659386719e+02
2.794760824633479842e+03,1.986101666185476233e+02
2.796017461694916165e+03,1.991891799420771747e+02
2.797274098756351577e+03,1.988020582975160835e+02
2.798530735817787900e+03,1.951670033087127649e+02
2.799787372879223767e+03,1.962142964913429637e+02
2.801044009940659635e+03,1.956768279735865690e+02
2.802300647002095502e+03,1.928406531632219298e+02
2.803557284063531370e+03,1.888004867616109550e+02
2.804813921124967237e+03,1.835899442319284276e+02
2.806070558186403105e+03,1.826152195411733601e+02
2.807327195247838972e+03,1.770694098383337405e+02
2.808583832309274840e+03,1.754570092100755687e+02
2.809840469370711162e+03,1.717189971189601465e+02
2.811097106432146575e+03,1.691427594927430107e+02
2.812353743493582897e+03,1.662761409094894134e+02
2.813610380555018764e+03,1.645108440482974856e+02
2.814867017616454632e+03,1.618657577908222152e+02
2.816123654677890499e+03,1.639632316306299913e+02
2.817380291739326822e+03,1.622806731058574314e+02
2.818636928800762234e+03,1.632243631338024841e+02
2.819893565862198557e+03,1.645605366206339681e+02
2.821150202923633969e+03,1.669818080004910428e+02
2.822406839985070292e+03,1.669560613198471231e+02
2.823663477046506159e+03,1.682844974506812434e+02
2.824920114107942027e+03,1.709852891487020372e+02
2.826176751169377894e+03,1.747178216694921389e+02
2.827433388230813762e+03,1.791379804379880056e+02
2.828690025292249629e+03,1.788094830241504951e+02
2.829946662353685497e+03,1.799207610939229482e+02
2.831203299415121819e+03,1.861707030780782191e+02
2.832459936476557232e+03,1.879137985474994821e+02
2.833716573537993554e+03,1.899630211755884659e+02
2.834973210599428967e+03,1.913651184350204346e+02
2.836229847660865289e+03,1.964881906674291656e+02
2.837486484722301157e+03,1.963180449276048023e+02
2.838743121783737024e+03,1.948179407197681883e+02
2.839999758845172892e+03,1.969505538942245551e+02
2.841256395906609214e+03,1.963048253911068457e+02
2.842513032968044627e+03,1.922737902312500751e+02
2.843769670029480949e+03,1.909429735825096088e+02
2.845026307090916816e+03,1.884376348926345202e+02
2.846282944152352684e+03,1.893919219001639362e+02
2.847539581213788551e+03,1.828576504130411706e+02
2.848796218275224419e+03,1.803354628403122604e+02
2.850052855336660286e+03,1.797769256898439494e+02
2.851309492398096154e+03,1.764800107478060056e+02
2.852566129459532021e+03,1.727435729145340133e+02
2.853822766520967889e+03,1.702789850881310372e+02
2.855079403582404211e+03,1.674684586337312453e+02
2.856336040643839624e+03,1.670464696155197828e+02
2.857592677705275946e+03,1.656603454706218201e+02
2.858849314766711814e+03,1.662045504284905917e+02
2.860105951828147681e+03,1.649544212500379103e+02
2.861362588889583549e+03,1.645245845836116132e+02
2.862619225951019416e+03,1.637001204684156619e+02
2.863875863012455284e+03,1.658116513353063226e+02
2.865132500073891606e+03,1.668506591556568424e+02
2.866389137135327019e+03,1.690688515571273740e+02
2.867645774196763341e+03,1.700641270295334095e+02
2.868902411258199209e+03,1.740859484046519299e+02
2.870159048319635076e+03,1.754459463793306497e+02
2.871415685381070944e+03,1.778447457352820038e+02
2.872672322442506811e+03,1.795477878460483794e+02
2.873928959503942679e+03,1.821726563592731623e+02
2.875185596565378546e+03,1.858919814178775312e+02
2.876442233626814414e+03,1.830408595262515519e+02
2.877698870688250281e+03,1.858838706960996205e+02
2.878955507749686603e+03,1.884883982392503299e+02
2.880212144811122016e+03,1.855484148500131596e+02
2.881468781872558338e+03,1.862528102854367660e+02
2.882725418933994206e+03,1.843612438121700734e+02
2.883982055995430073e+03,1.827044089998009611e+02
2.885238693056865941e+03,1.824849040830738431e+02
2.886495330118302263e+03,1.804700035884571321e+02
2.887751967179737676e+03,1.795789972784721158e+02
2.889008604241173998e+03,1.771697053594247109e+02
2.890265241302609411e+03,1.749073054101019125e+02
2.891521878364045733e+03,1.716402473631706869e+02
2.892778515425481601e+03,1.684934679374889583e+02
2.894035152486917468e+03,1.668371382466491752e+02
2.895291789548353336e+03,1.643386575878390943e+02
2.896548426609789203e+03,1.617516270461204329e+02
2.897805063671225071e+03,1.630688827128873299e+02
2.899061700732660938e+03,1.605642408250213862e+02
2.900318337794097260e+03,1.619786868699856939e+02
2.901574974855532673e+03,1.606833712422019005e+02
2.902831611916968996e+03,1.625064826089883923e+02
2.904088248978404408e+03,1.612205186899683156e+02
2.905344886039840731e+03,1.634665852832027895e+02
2.906601523101276598e+03,1.657907438061974972e+02
2.907858160162712466e+03,1.672528391734549018e+02
2.909114797224148333e+03,1.720691120570907913e+02
2.910371434285584655e+03,1.736235158136450991e+02
2.911628071347020068e+03,1.793598076831762569e+02
2.912884708408456390e+03,1.800537758059324744e+02
2.914141345469892258e+03,1.832920575300981909e+02
2.915397982531328125e+03,1.858601718176719260e+02
2.916654619592763993e+03,1.887441886703707610e+02
2.917911256654199860e+03,1.898096370268850706e+02
