Wavelength (um), Flux (#/m2/s/um)
0.845000033442669,4.324159100332993e+21
0.8460000333448071,4.3386455290214325e+21
0.8470000332461691,4.228648314040689e+21
0.84800003314675,4.2356467874734355e+21
0.8490000330465441,4.2140999015251784e+21
0.8500000329455463,3.824368182125322e+21
0.8510000328437509,4.176773351599159e+21
0.8520000327411524,4.1574048657095944e+21
0.8530000326377455,4.1433470161128585e+21
0.8540000325335243,3.659220253624191e+21
0.8550000324284833,3.929846631117974e+21
0.8560000323226169,4.1937272874488153e+21
0.8570000322159192,4.2783963022828367e+21
0.8580000321083847,4.284683913141957e+21
0.8590000320000074,4.2885961712784816e+21
0.8600000318907814,4.2782190842391424e+21
0.861000031780701,4.2772551866320206e+21
0.86200003166976,4.315635927071205e+21
0.8630000315579526,4.346752079752512e+21
0.8640000314452726,4.2589705451159756e+21
0.8650000313317141,4.19457559900245e+21
0.8660000312172709,3.701389886942485e+21
0.8670000311019367,3.995733440184666e+21
0.8680000309857053,4.1914685080301197e+21
0.8690000308685706,4.1541252741953964e+21
0.870000030750526,4.2376955791758815e+21
0.8710000306315653,4.182583060709807e+21
0.872000030511682,4.2444074307580393e+21
0.8730000303908696,4.206864673975766e+21
0.8740000302691215,4.1378100526667053e+21
0.8750000301464315,4.0828581013241416e+21
0.8760000300227925,4.201739733142259e+21
0.8770000298981978,4.221458119735026e+21
0.8780000297726409,4.209563657246524e+21
0.879000029646115,4.144398518280861e+21
0.8800000295186131,4.162447222709255e+21
0.8810000293901283,4.029867345878829e+21
0.8820000292606537,4.140292735498784e+21
0.8830000291301823,4.130850866478382e+21
0.8840000289987069,4.152350082669e+21
0.8850000288662204,4.206855781419037e+21
0.8860000287327157,4.0478737458093396e+21
0.8870000285981855,4.066284161365336e+21
0.8880000284626225,4.122991513272606e+21
0.8890000283260192,4.182546205897697e+21
0.8900000281883683,4.1396689002785444e+21
0.8910000280496623,4.1528867008909683e+21
0.8920000279098935,4.081074941323523e+21
0.8930000277690545,3.92588063354366e+21
0.8940000276271377,3.8314002842903894e+21
0.895000027484135,3.6656915064724217e+21
0.8960000273400387,3.439567180067748e+21
0.8970000271948412,3.0059788930410034e+21
0.8980000270485343,3.2450353815593786e+21
0.8990000269011102,2.483402641377485e+21
0.9000000267525606,3.364622774723105e+21
0.9010000266028776,2.7185252152426024e+21
0.9020000264520529,3.0329479922736415e+21
0.9030000263000783,3.1316808099771643e+21
0.9040000261469453,3.8436232035942426e+21
0.9050000259926456,3.7226788332637766e+21
0.9060000258371709,3.5374682173555983e+21
0.9070000256805123,2.91565504561303e+21
0.9080000255226615,2.9811713674005053e+21
0.9090000253636097,3.22304713758757e+21
0.9100000252033481,2.861757589542692e+21
0.911000025041868,3.063983383598686e+21
0.9120000248791602,3.163070690668691e+21
0.9130000247152162,2.8880575750801426e+21
0.9140000245500265,2.882707887780661e+21
0.9150000243835823,3.124785532338479e+21
0.9160000242158742,2.658313358002909e+21
0.9170000240468931,3.3707838356127907e+21
0.9180000238766293,2.7392124025927536e+21
0.9190000237050735,3.417920654783149e+21
0.9200000235322164,3.446509577329094e+21
0.9210000233580482,3.618788895789287e+21
0.9220000231825592,3.2503332936582357e+21
0.9230000230057399,3.461927587725328e+21
0.9240000228275801,3.35618062156257e+21
0.92500002264807,3.3113838124661825e+21
0.9260000224671996,3.2786490408732926e+21
0.9270000222849588,3.674698774587767e+21
0.9280000221013376,2.754887887354056e+21
0.9290000219163252,2.5782238187128116e+21
0.9300000217299118,2.0230766258323126e+21
0.9310000215420866,1.917971099626098e+21
0.9320000213528392,1.4116741529181684e+21
0.933000021162159,1.166839150020211e+21
0.9340000209700352,6.762267823476461e+20
0.9350000207764569,1.1807763617370853e+21
0.9360000205814133,7.606972371370617e+20
0.9370000203848935,7.707542766647518e+20
0.9380000201868861,9.472343717373407e+20
0.9390000199873801,1.8855671538933042e+21
0.9400000197863643,2.232731422918349e+21
0.9410000195838271,1.762058524808119e+21
0.9420000193797571,1.9221752368051603e+21
0.9430000191741427,1.3214188829220468e+21
0.9440000189669722,1.3582231263526642e+21
0.9450000187582339,1.751752670156979e+21
0.9460000185479156,9.26874544682546e+20
0.9470000183360056,1.7693309371491166e+21
0.9480000181224917,1.3088059971861188e+21
0.9490000179073617,2.3599185512404683e+21
0.9500000176906032,7.043424222959812e+20
0.9510000174722036,2.3161537620717784e+21
0.9520000172521509,1.2888282243676722e+21
0.9530000170304319,1.6486031807777997e+21
0.9540000168070341,2.0368890477564042e+21
0.9550000165819444,1.6402822671548413e+21
0.95600001635515,1.5796272511651136e+21
0.9570000161266378,1.3040709195540828e+21
0.9580000158963945,2.2233820996685985e+21
0.9590000156644067,1.8049179479626765e+21
0.960000015430661,2.0330200215247383e+21
0.9610000151951438,2.2312604592080667e+21
0.9620000149578414,2.1393398391487456e+21
0.9630000147187399,2.448383225899393e+21
0.9640000144778252,2.225604899686835e+21
0.9650000142350836,2.4471990629758387e+21
0.9660000139905006,2.4449195033920746e+21
0.967000013744062,2.4457454788649545e+21
0.9680000134957533,3.177765305901265e+21
0.9690000132455596,3.3474862737578315e+21
0.9700000129934667,3.098923183298718e+21
0.9710000127394592,3.4900384856488474e+21
0.9720000124835226,3.3648434975605947e+21
0.9730000122256413,2.9707174793613437e+21
0.9740000119658002,2.820837625937568e+21
0.9750000117039839,2.8952949621981714e+21
0.9760000114401768,2.810020369528729e+21
0.9770000111743632,3.141098471140401e+21
0.9780000109065272,3.0283669254175504e+21
0.9790000106366529,3.1451109921907797e+21
0.9800000103647241,2.9832001791761444e+21
0.9810000100907245,3.5230544224534166e+21
0.9820000098146374,3.4218420921032125e+21
0.9830000095364467,3.308886211714609e+21
0.9840000092561353,3.6524126356169954e+21
0.9850000089736863,3.4124076063643067e+21
0.9860000086890829,3.7268921843272825e+21
0.9870000084023075,3.673282393593333e+21
0.9880000081133428,3.653825143690029e+21
0.9890000078221713,3.729414921230679e+21
0.9900000075287754,3.649506763004888e+21
0.991000007233137,3.759503189085045e+21
0.9920000069352383,3.7505111064752287e+21
0.9930000066350607,3.685605781161478e+21
0.9940000063325861,3.7734816515054025e+21
0.9950000060277958,3.765555449177654e+21
0.9960000057206712,3.7546975639338667e+21
0.9970000054111932,3.7126421860838634e+21
0.9980000050993426,3.712144231154853e+21
0.9990000047851004,3.7143535082721845e+21
1.0000000044684467,3.7017091056686717e+21
1.0010000041493625,3.7512654770778187e+21
1.0020000038278274,3.672438066431264e+21
1.0030000035038213,3.7082650617188403e+21
1.0040000031773244,3.6560605451108226e+21
1.0050000028483161,3.4491328421244347e+21
1.0060000025167755,3.608442943913168e+21
1.0070000021826822,3.6881191949545306e+21
1.008000001846015,3.688329382288109e+21
1.0090000015067522,3.655770424268006e+21
1.010000001164873,3.6564428612317547e+21
1.0110000008203557,3.6785870973667094e+21
1.0120000004731782,3.661794841166333e+21
1.0130000001233184,3.659495940420041e+21
1.0139999997707543,3.678777776648803e+21
1.014999999415463,3.618482495730507e+21
1.015999999057422,3.6380034173574625e+21
1.0169999986966083,3.601034284219823e+21
1.0179999983329988,3.660176587172718e+21
1.0189999979665703,3.533268948702894e+21
1.0199999975972984,3.589006692527163e+21
1.02099999722516,3.6068635465829313e+21
1.0219999968501305,3.5483986443644e+21
1.022999996472186,3.579575179636516e+21
1.0239999960913015,3.5598751017987264e+21
1.0249999957074525,3.5992113481047553e+21
1.0259999953206136,3.5966777202598635e+21
1.0269999949307596,3.58306841243801e+21
1.027999994537865,3.5906953042201144e+21
1.0289999941419037,3.554972744196094e+21
1.0299999937428497,3.5805660056358937e+21
1.0309999933406768,3.5674835390558246e+21
1.0319999929353583,3.5735912049924474e+21
1.032999992526867,3.516001016021863e+21
1.033999992115176,3.540327762763852e+21
1.034999991700258,3.5551600944071117e+21
1.0359999912820848,3.556923939059882e+21
1.0369999908606284,3.52355139096301e+21
1.037999990435861,3.5099644095011587e+21
1.0389999900077538,3.537612911868499e+21
1.0399999895762775,3.5166181339052706e+21
1.0409999891414035,3.5203116480120645e+21
1.0419999887031017,3.524949942736818e+21
1.0429999882613428,3.492889052448465e+21
1.0439999878160968,3.512422900182779e+21
1.0449999873673328,3.495741844506882e+21
1.0459999869150203,3.407567048493152e+21
1.0469999864591284,3.4624754122380007e+21
1.0479999859996254,3.496379404600933e+21
1.04899998553648,3.4797518177960576e+21
1.0499999850696597,3.4601789467124805e+21
1.0509999845991327,3.4665405609700177e+21
1.0519999841248657,3.448493934813713e+21
1.052999983646826,3.4412205952238585e+21
1.0539999831649802,3.4300007853436714e+21
1.0549999826792946,3.4439275702488604e+21
1.055999982189735,3.4362383368828176e+21
1.0569999816962667,3.4310292359541193e+21
1.0579999811988554,3.3989073196284243e+21
1.0589999806974657,3.2985333796783333e+21
1.0599999801920617,3.3928938388390554e+21
1.0609999796826075,3.3178968269070627e+21
1.0619999791690673,3.3822355739172437e+21
1.0629999786514037,3.330460081630957e+21
1.0639999781295801,3.384850151504294e+21
1.0649999776035588,3.3728560045526986e+21
1.0659999770733017,3.3116237405817453e+21
1.0669999765387708,3.331862229889348e+21
1.067999975999927,3.3302507122215727e+21
1.0689999754567314,3.154808808920029e+21
1.0699999749091442,3.2570303151439547e+21
1.0709999743571255,3.324338432349997e+21
1.0719999738006347,3.3206936689717396e+21
1.072999973239631,3.260427449560426e+21
1.073999972674073,3.360512206097024e+21
1.0749999721039192,3.206374807008329e+21
1.0759999715291269,3.3295511451251533e+21
1.0769999709496536,3.276418901018812e+21
1.0779999703654557,3.273325642107616e+21
1.0789999697764903,3.284669593225193e+21
1.0799999691827125,3.246825462695982e+21
1.080999968584078,3.160636112394308e+21
1.0819999679805417,3.210236683672566e+21
1.0829999673720576,3.2608503377646715e+21
1.08399996675858,3.1567919398068725e+21
1.0849999661400618,3.240429330417756e+21
1.085999965516456,3.0291041137605183e+21
1.086999964887715,3.102315629806958e+21
1.0879999642537903,3.248666680740484e+21
1.088999963614633,3.175008586278904e+21
1.0899999629701937,3.0491911710268714e+21
1.090999962320423,3.2311412722589604e+21
1.0919999616652698,3.195013817821601e+21
1.0929999610046834,2.8091442623620925e+21
1.0939999603386121,2.971808604373813e+21
1.0949999596670033,2.86989681756652e+21
1.0959999589898044,2.776290681193328e+21
1.096999958306962,3.194603448843363e+21
1.097999957618422,2.7795805343901774e+21
1.0989999569241298,2.808719481289067e+21
1.09999995622403,2.6897225678055345e+21
1.1009999555180663,2.754185125752929e+21
1.1019999548061825,2.600628823423217e+21
1.1029999540883213,2.5893252824272465e+21
1.1039999533644247,2.59878259787573e+21
1.1049999526344343,2.816909582762897e+21
1.1059999518982901,2.2152443711820475e+21
1.106999951155933,2.691597075763872e+21
1.1079999504073017,2.318136328872166e+21
1.1089999496523348,2.3042015568262574e+21
1.1099999488909704,2.676247845295554e+21
1.1109999481231456,1.8539809997479323e+21
1.1119999473487967,2.3148442150327647e+21
1.1129999465678593,1.5040984611203053e+21
1.1139999457802683,1.6812564095919669e+21
1.1149999449859576,1.402221432801324e+21
1.1159999441848607,1.1309417684867703e+21
1.11699994337691,4.4738220870045277e+20
1.1179999425620375,1.2239664675052968e+21
1.1189999417401733,6.371783565532906e+20
1.1199999409112482,7.996724987267545e+20
1.1209999400751907,1.04851522836705e+21
1.1219999392319295,4.6104204116716814e+20
1.1229999383813922,7.242367260693616e+20
1.123999937523505,6.147087734250019e+20
1.1249999366581938,8.167538558831833e+20
1.1259999357853832,2.9206386282233e+20
1.1269999349049968,8.917805489735086e+20
1.127999934016958,5.630671290801078e+20
1.1289999331211884,6.0156120698134e+20
1.129999932217609,4.0107824148509596e+20
1.1309999313061398,1.682632757092793e+21
1.1319999303867,1.333707135780321e+21
1.1329999294592072,8.740248109329492e+20
1.133999928523579,2.3787259335631736e+20
1.1349999275797307,8.793177934796261e+19
1.1359999266275775,7.359274301874382e+20
1.136999925667033,1.6471675321409033e+21
1.13799992469801,1.1641812949523568e+21
1.1389999237204202,1.711119352041098e+21
1.1399999227341742,1.4686556703028378e+21
1.140999921739181,1.1102535640961653e+21
1.1419999207353493,1.291853191133497e+21
1.1429999197225857,1.793806292814962e+21
1.1439999187007963,6.517994137304652e+20
1.144999917669886,8.413092126378671e+20
1.1459999166297576,9.089595063304857e+20
1.1469999155803137,3.4120254215552834e+20
1.1479999145214554,1.566411117334662e+21
1.1489999134530817,1.263578354180641e+21
1.1499999123750917,7.0369509544588e+20
1.150999911287382,1.178040030128335e+21
1.1519999101898484,1.4355022838823067e+21
1.152999909082385,1.381600758768715e+21
1.153999907964885,8.271843794859453e+20
1.15499990683724,1.8202971228481766e+21
1.1559999056993402,1.6341314352400486e+21
1.1569999045510735,1.8317065842266816e+21
1.157999903392328,1.8165522957140256e+21
1.1589999022229889,1.965261283637194e+21
1.1599999010429403,1.672343498695912e+21
1.1609998998520652,2.0305915814505577e+21
1.1619998986502444,2.0468991624243344e+21
1.1629998974373574,2.7427255549847897e+21
1.1639998962132823,2.3542925616549905e+21
1.164999894977895,2.2784240849972654e+21
1.1659998937310703,2.2001913066074808e+21
1.1669998924726803,2.407806836649683e+21
1.167999891202597,2.466191551294813e+21
1.16899988992069,2.48924564917945e+21
1.1699998886268257,2.7012251070272666e+21
1.1709998873208707,2.642100766794422e+21
1.1719998860026886,2.6828171600880646e+21
1.1729998846721417,2.694487372364732e+21
1.1739998833290899,1.9905252772601924e+21
1.1749998819733916,2.675286937428469e+21
1.1759998806049032,2.8219474114370003e+21
1.176999879223479,2.7980311519699125e+21
1.1779998778289706,2.134143435297739e+21
1.178999876421229,2.8701931583795196e+21
1.1799998750001017,2.6170692907571536e+21
1.180999873565435,2.70518806901066e+21
1.1819998721170728,1.9222651334437233e+21
1.1829998706548561,2.6118458054147525e+21
1.1839998691786247,2.501691404248009e+21
1.1849998676882154,2.429585507758708e+21
1.1859998661834632,2.848006794238093e+21
1.1869998646642002,2.722523459667062e+21
1.1879998631302564,2.0028981483426837e+21
1.1889998615814596,2.4873105454016066e+21
1.1899998600176347,2.769154036083964e+21
1.1909998584386043,2.676800554432155e+21
1.1919998568441883,2.839616335369953e+21
1.1929998552342043,2.7277604708103383e+21
1.1939998536084664,2.8175534604831624e+21
1.194999851966787,2.6879173789000805e+21
1.1959998503089755,2.5959311356911294e+21
1.1969998486348379,2.874315912740516e+21
1.1979998469441782,2.615992431230232e+21
1.198999845236797,2.201507234129988e+21
1.1999998435124921,2.706905617056246e+21
1.2009998417710581,2.6416173187836244e+21
1.2019998400122867,2.6443507783611203e+21
1.2029998382359666,2.627887368765795e+21
1.2039998364418831,2.1959667070682506e+21
1.2049998346298187,2.6494014665004265e+21
1.205999832799552,2.9183550802628287e+21
1.2069998309508587,2.61087863623979e+21
1.2079998290835112,2.634922753829704e+21
1.208999827197278,2.5203582979535206e+21
1.209999825291924,2.760478580775556e+21
1.2109998233672115,2.573518635249603e+21
1.211999821422898,2.591312352441426e+21
1.212999819458738,2.866210506859039e+21
1.2139998174744817,2.6516671115374305e+21
1.2149998154698758,2.615488940317194e+21
1.2159998134446632,2.85391851832024e+21
1.2169998113985823,2.7881260606753116e+21
1.2179998093313678,2.815298469112344e+21
1.2189998072427501,2.739601036191808e+21
1.2199998051324557,2.811972802401887e+21
1.2209998030002058,2.8588893051399077e+21
1.2219998008457187,2.775585962373269e+21
1.2229997986687071,2.7327151178699563e+21
1.2239997964688794,2.7597062601966077e+21
1.2249997942459394,2.8500089954544103e+21
1.2259997919995864,2.8883034092662665e+21
1.2269997897295148,2.673528629999859e+21
1.2279997874354136,2.8830340856934606e+21
1.2289997851169672,2.889265248975347e+21
1.229999782773855,2.847143353656156e+21
1.2309997804057504,2.923807380814435e+21
1.231999778012323,2.890816105786361e+21
1.2329997755932358,2.8164282083139456e+21
1.2339997731481465,2.9192710997917696e+21
1.234999770676707,2.8897897069561323e+21
1.2359997681785644,2.917251622695363e+21
1.2369997656533585,2.8841633543824647e+21
1.237999763100724,2.915022656202105e+21
1.2389997605202898,2.8846155148011063e+21
1.239999757911678,2.874754914346596e+21
1.2409997552745045,2.884553589023433e+21
1.2419997526083784,2.8899874778370775e+21
1.2429997499129035,2.861448477596564e+21
1.2439997471876751,2.849580341665547e+21
1.2449997444322831,2.8598134176870013e+21
1.2459997416463096,2.8802832486405054e+21
1.2469997388293295,2.870084874023206e+21
1.247999735980911,2.8795307010703454e+21
1.2489997331006144,2.8884847678615013e+21
1.2499997301879926,2.874355269694645e+21
1.2509997272425906,2.848485575754657e+21
1.2519997242639456,2.8405963955999474e+21
1.2529997212515867,2.8224091358643807e+21
1.2539997182050346,2.7987600174416323e+21
1.254999715123802,2.845639361498423e+21
1.2559997120073925,2.7816868634810154e+21
1.2569997088553009,2.752811723959132e+21
1.2579997056670138,2.816030833211122e+21
1.2589997024420077,2.706003768037148e+21
1.2599996991797504,2.7325528905756343e+21
1.2609996958796998,2.610025525713013e+21
1.261999692541304,2.5117594007023486e+21
1.2629996891640014,2.542466778137205e+21
1.2639996857472202,2.3617728424757224e+21
1.2649996822903777,2.517856048836582e+21
1.2659996787928811,2.453351780946841e+21
1.2669996752541264,2.4740828411819847e+21
1.2679996716734991,2.362965186124577e+21
1.2689996680503726,1.572721215009913e+21
1.2699996643841087,2.474884659606603e+21
1.2709996606740581,2.6099595236749864e+21
1.2719996569195584,2.615446777360715e+21
1.2729996531199357,2.6012011805849294e+21
1.2739996492745027,2.6025143929054807e+21
1.2749996453825594,2.644262690469742e+21
1.275999641443393,2.6758595533422513e+21
1.2769996374562762,2.6977309630434734e+21
1.2779996334204684,2.7488415693153575e+21
1.2789996293352148,2.7311995469456154e+21
1.279999625199746,2.7170702674447795e+21
1.2809996210132781,2.6631267577454946e+21
1.281999616775011,2.4050927994313475e+21
1.2829996124841303,2.6283477476285497e+21
1.2839996081398046,2.7173064135278796e+21
1.284999603741187,2.740159202495053e+21
1.2859995992874136,2.762655476558583e+21
1.2869995947776034,2.7323151845783036e+21
1.2879995902108579,2.7198845502986954e+21
1.2889995855862608,2.6536373459186053e+21
1.289999580902878,2.6783296909352003e+21
1.2909995761597552,2.712935282772739e+21
1.2919995713559205,2.5739970730776037e+21
1.2929995664903815,2.6826419732528077e+21
1.2939995615621258,2.6302263536743093e+21
1.2949995565701202,2.6382892690736315e+21
1.2959995515133107,2.538711563267521e+21
1.2969995463906214,2.421347648039205e+21
1.2979995412009542,2.557329400393002e+21
1.298999535943188,2.6684063848625104e+21
1.299999530616179,2.3078687690089767e+21
1.300999525218759,2.3696010446652026e+21
1.3019995197497356,2.5649385025306666e+21
1.3029995142078907,2.2677611539744744e+21
1.3039995085919813,1.9701897992823922e+21
1.3049995029007375,2.518247316495734e+21
1.3059994971328621,2.5248070094556223e+21
1.3069994912870306,2.009611967703549e+21
1.3079994853618895,2.2812117099836135e+21
1.3089994793560569,2.527853681726366e+21
1.3099994732681195,1.982451328722183e+21
1.3109994670966345,2.1985469404652744e+21
1.3119994608401273,2.1982672280068806e+21
1.3129994544970904,2.0686964231734386e+21
1.3139994480659831,1.9036019456888825e+21
1.314999441545231,1.8883254297062875e+21
1.3159994349332247,2.1439810590409968e+21
1.3169994282283175,2.065874018434792e+21
1.3179994214288273,2.2074615783009674e+21
1.3189994145330335,1.7792836432716704e+21
1.3199994075391766,1.7152654705191763e+21
1.320999400445456,1.9821213265224839e+21
1.3219993932500314,2.0069332981469067e+21
1.3229993859510194,1.5463227428305036e+21
1.3239993785464932,1.7453976486203013e+21
1.3249993710344818,2.1452103356986638e+21
1.3259993634129679,1.8682209036599516e+21
1.3269993556798865,1.7743175068470157e+21
1.3279993478331251,1.5633437416112576e+21
1.3289993398705204,1.1837205644397057e+21
1.3299993317898589,1.5303061328906082e+21
1.3309993235888729,9.656865230558624e+20
1.331999315265241,9.729946237742175e+20
1.3329993068165864,1.3578430304332588e+21
1.3339992982404743,1.1318870519587973e+21
1.3349992895344107,1.5488129897810389e+21
1.3359992806958412,1.2291709703775642e+21
1.3369992717221482,1.1025528454428563e+21
1.3379992626106498,1.194247310867717e+21
1.3389992533585977,1.186786465171973e+21
1.3399992439631752,1.1302708461424248e+21
1.3409992344214945,1.1450914634539397e+21
1.3419992247305965,1.1971562689383018e+21
1.3429992148874463,8.540591431207402e+20
1.3439992048889324,5.0642302104011696e+20
1.3449991947318631,7.328446767078518e+20
1.3459991844129662,3.887371447048311e+20
1.346999173928884,4.020624369849711e+20
1.3479991632761719,2.6522181768310063e+19
1.3489991524512965,1.0398035641106981e+20
1.3499991414506307,1.0307200297819283e+20
1.350999130270453,2.5572566668702052e+19
1.3519991189069422,4.3239760251946957e+18
1.352999107356177,-5.425410865102536e+18
1.35399909561413,-4.187156924717197e+18
1.354999083676666,-6.225866513495059e+18
1.3559990715395385,-6.009771896419931e+18
1.3569990591983847,-5.936498938882315e+18
1.3579990466487237,-6.488742620984707e+18
1.3589990338859512,-6.604509350298652e+18
1.3599990209053352,-6.688613429657207e+18
1.3609990077020129,-6.798624891388182e+18
1.3619989942709858,-6.89574234511914e+18
1.3629989806071148,-6.972903010054641e+18
1.3639989667051162,-7.085819180992836e+18
1.3649989525595558,-7.197553820183171e+18
1.3659989381648447,-7.21385481986763e+18
1.3669989235152336,-7.373726185997773e+18
1.367998908604807,-7.516074135528476e+18
1.3689988934274775,-7.622605130584622e+18
1.3699988779769803,-7.736280516747742e+18
1.370998862246867,-7.852372085252575e+18
1.3719988462304977,-7.94986532306458e+18
1.3729988299210358,-7.780501653051092e+18
1.3739988133114407,-6.968875087899281e+18
1.3749987963944594,-6.093252198082372e+18
1.3759987791626205,-6.673117082749418e+18
1.3769987616082238,-7.733944465842159e+18
1.3779987437233348,-1.0223528573334312e+18
1.3789987254997735,-8.485507380376684e+18
1.3799987069291082,-8.416268673862812e+18
1.3809986880026426,-9.10466019563185e+18
1.3819986687114083,-9.244103924007033e+18
1.382998649046154,-9.405272546315141e+18
1.3839986289973343,-9.547766067124244e+18
1.3849986085550987,-9.68692268509879e+18
1.3859985877092802,-9.836352400516643e+18
1.3869985664493827,-8.620297452677077e+18
1.3879985447645682,-1.0140101703493306e+19
1.388998522643643,-6.267804538162702e+18
1.389998500075044,-7.043911988186345e+18
1.390998477046825,-8.256679256353174e+18
1.39199845354664,-1.0670092873115986e+19
1.3929984295617266,-1.0200254102639583e+19
1.3939984050788912,-1.0662431853933971e+19
1.3949983800844896,-1.1371278802267888e+19
1.3959983545644095,-1.1563449080779205e+19
1.3969983285040506,-1.1410049221330921e+19
1.3979983018883042,-3.010100790291701e+18
1.3989982747015326,-6.430274633364287e+18
1.399998246927546,-1.2355201165568344e+19
1.4009982185495797,-1.2564118507399414e+19
1.401998189550268,1.753887761915985e+17
1.4029981599116208,3.8133181822091756e+18
1.4039981296149942,-7.997070477213207e+18
1.404998098641063,-1.3445589992841923e+19
1.4059980669697905,7.911019009314934e+17
1.406998034580397,-1.2684573620742461e+19
1.407998001451326,-2.475483705150252e+18
1.4089979675602105,-1.0024265569341854e+19
1.4099979328838348,-1.1361110981342697e+19
1.4109978973980972,8.238276765123061e+16
1.4119978610779673,3.5589000152514985e+18
1.4129978238974454,1.5063541701592485e+20
1.4139977858295145,-1.317150447455597e+19
1.4149977468460946,-1.4741550608598673e+19
1.415997706917991,2.371721303683752e+20
1.4169976660148422,6.723175457035735e+19
1.4179976241050618,7.9829089480022e+19
1.418997581155781,-1.9618933048821123e+18
1.4199975371327838,4.15247675469248e+19
1.420997492000443,4.761133359189248e+19
1.421997445721647,3.1325400681740816e+20
1.4229973982577289,4.740868670519159e+19
1.4239973495683842,1.0268665183835066e+20
1.4249972996115898,1.660661119140386e+20
1.4259972483435144,1.7975552074917927e+20
1.426997195718426,3.357770909121518e+20
1.4279971416885908,1.2224309251881923e+19
1.4289970862041692,2.5254483168986222e+20
1.4299970292131035,4.2206552098131686e+20
1.4309969706609977,3.394913024299569e+20
1.431996910490993,-4.109824255933595e+18
1.432996848643632,2.3576844624896138e+20
1.4339967850567155,1.2811435148083816e+20
1.434996719665151,1.3101097070958694e+20
1.4359966524007906,2.5303869308608247e+20
1.4369965831922569,1.914349526146557e+20
1.4379965119647597,7.076138107979215e+19
1.4389964386398997,3.439316228266917e+20
1.439996363135457,2.6070795775847596e+20
1.440996285365169,2.0373526283600062e+20
1.4419962052384887,2.3608468520753945e+20
1.4429961226603305,2.991813139645132e+20
1.443996037530794,4.203697222482179e+20
1.4449959497448726,3.324399253254305e+20
1.4459958591921367,1.37973472800414e+20
1.4469957657563983,2.3295887440014374e+20
1.4479956693153477,8.117402534841976e+20
1.448995569740167,7.126622160754664e+20
1.4499954668951116,1.6700326404499925e+20
1.450995360637061,4.8440658849686315e+19
1.4519952508150384,4.211143310325533e+20
1.4529951372696894,5.6406325631664554e+20
1.4539950198327236,9.706483348989074e+20
1.4549948983263101,4.471554208877191e+20
1.4559947725624274,6.104244880814235e+20
1.4569946423421605,8.188609510844702e+20
1.45799450745494,9.610435111318419e+20
1.4589943676777222,1.1563400242211674e+21
1.459994222774098,5.8536430602694335e+20
1.4609940724933306,6.203675188836122e+20
1.4619939165693099,9.164229983313626e+20
1.4629937547194196,2.7235123659462164e+20
1.4639935866433054,1.0717819081749711e+21
1.4649934120215355,6.401087363557917e+20
1.4659932305141452,4.311939331466122e+20
1.466993041759049,2.1487258721861252e+20
1.4679928453703113,5.1573195385751536e+20
1.4689926409362581,6.46965514243202e+20
1.4699924280174164,3.1158929680022674e+20
1.4709922061442573,7.44524085000471e+19
1.4719919748147294,2.8711342991896792e+20
1.4729917334915543,4.592351448880162e+20
1.4739914815992587,6.590706020348635e+20
1.4749912185209202,1.305724106267137e+21
1.4759909435945835,4.437499890822293e+20
1.4769906561093207,4.4903605526594585e+20
1.47799035530089,4.005548663897948e+20
1.4789900403469456,8.193697627527715e+20
1.479989710361749,3.75110034155535e+20
1.4809893643903198,7.802479913690792e+20
1.4819890014019625,3.543098600754448e+20
1.4829886202830889,1.0243485251530011e+21
1.4839882198292558,9.38974627959238e+20
1.4849877987363131,8.434626907586892e+20
1.4859873555905592,8.285219883532443e+20
1.4869868888577709,3.557027806105358e+20
1.4879863968709663,6.035769234212297e+20
1.4889858778167369,1.3163085125850964e+21
1.4899853297199621,1.2009445564822433e+21
1.4909847504266875,1.3700352400777528e+21
1.491984137584929,1.1157144786649671e+21
1.4929834886231146,1.2405563337068642e+21
1.493982800725852,1.402424618114832e+21
1.4949820708066448,1.2387715169211486e+21
1.4959812954771456,1.1282520023211173e+21
1.4969804710124603,1.5748001564451526e+21
1.4979795933119502,1.2764907036404406e+21
1.4989786578549087,1.4808928473903955e+21
1.4999776596503898,1.7236783712404358e+21
1.500976593180369,1.8294292559055338e+21
1.501975452335313,1.5803672460835918e+21
1.5029742303411078,1.2042306127620932e+21
1.5039729196761624,1.0085537688638173e+21
1.504971511977387,1.1783416815853942e+21
1.5059699979335923,1.7264575042267597e+21
1.5069683671647491,1.6955822173542705e+21
1.5079666080854517,1.591345426509403e+21
1.5089647077508836,1.1516586001159592e+21
1.5099626516836477,1.772414448001012e+21
1.5109604236800178,1.7126739605444187e+21
1.511958005594618,1.6644975965545877e+21
1.5129553771033384,1.5062721258331172e+21
1.513952515445651,1.3583298069199268e+21
1.5149493951496613,1.640637292921202e+21
1.5159459877465844,1.5477932513080157e+21
1.516942261486425,1.462776062899926e+21
1.5179381810741779,1.454105008565217e+21
1.5189337074568925,1.3616673761277402e+21
1.5199287977077542,1.479017167717677e+21
1.5209234050756852,1.519472420451501e+21
1.5219174792998644,1.3887199379568633e+21
1.522910967330258,1.464359861827752e+21
1.523903814649624,1.374770161400842e+21
1.5248959674599614,1.1883800939165162e+21
1.5258873760739515,1.1892957005588026e+21
1.5268779999292608,1.077644209679808e+21
1.5278678146971816,1.1313736678366511e+21
1.5288568219421967,9.948572292254364e+20
